,FECHA,DESCRIPCION,CREDIT/DEBIT,SALDO,MONEDA
878,2025-12-14 05:00:00,COMPRA EN  LITTLE MIC,-54064.0,37312832.28,COP
879,2025-12-15 05:00:00,RETIRO CAJERO,-100000.0,37212832.28,COP
880,2025-12-15 05:00:00,RETIRO CAJERO,-1500000.0,35712832.28,COP
881,2025-12-15 05:00:00,ABONO INTERESES AHORROS,51.11,35712883.39,COP
882,2025-12-16 05:00:00,ABONO INTERESES AHORROS,48.92,35712932.31,COP
883,2025-12-16 05:00:00,COMPRA EN  KIOTO,-55250.0,35657682.31,COP
884,2025-12-17 05:00:00,ABONO INTERESES AHORROS,48.84,35657731.150000006,COP
885,2025-12-17 05:00:00,COMPRA EN  SUPERMERCA,-222600.0,35435131.150000006,COP
886,2025-12-18 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,5628278.0,41063409.150000006,COP
887,2025-12-18 05:00:00,ABONO INTERESES AHORROS,48.54,41063457.69,COP
888,2025-12-19 05:00:00,COMPRA EN  SUPERMERCA,-51466.0,41011991.69,COP
889,2025-12-19 05:00:00,ABONO INTERESES AHORROS,56.25,41012047.94,COP
890,2025-12-20 05:00:00,PAGO QR CONSULTORIO C,-480000.0,40532047.94,COP
891,2025-12-20 05:00:00,COMPRA EN  SUPERMERCA,-189004.0,40343043.94,COP
892,2025-12-20 05:00:00,COMPRA EN  EXITO CALL,-35360.0,40307683.94,COP
893,2025-12-20 05:00:00,COMPRA EN  PWSCCO*BBC,-52684.0,40254999.94,COP
894,2025-12-20 05:00:00,ABONO INTERESES AHORROS,56.18,40255056.120000005,COP
895,2025-12-21 05:00:00,ABONO INTERESES AHORROS,55.14,40255111.260000005,COP
896,2025-12-21 05:00:00,COMPRA EN  SUPERMERCA,-31699.0,40223412.260000005,COP
897,2025-12-21 05:00:00,RETIRO CAJERO,-500000.0,39723412.260000005,COP
898,2025-12-22 05:00:00,ABONO INTERESES AHORROS,54.41,39723466.67,COP
899,2025-12-22 05:00:00,COMPRA EN  JUMBO EL V,-97623.0,39625843.67,COP
900,2025-12-22 05:00:00,COMPRA EN  SEVEN SEVE,-129900.0,39495943.67,COP
901,2025-12-22 05:00:00,COMPRA EN  SUPERMERCA,-29750.0,39466193.67,COP
902,2025-12-22 05:00:00,COMPRA EN  METRO IBAG,-310680.0,39155513.67,COP
903,2025-12-22 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,39123513.67,COP
904,2025-12-22 05:00:00,COMPRA EN  TIENDA D1,-45100.0,39078413.67,COP
905,2025-12-23 05:00:00,COMPRA EN  FUENTE DE,-29800.0,39048613.67,COP
906,2025-12-23 05:00:00,ABONO INTERESES AHORROS,53.53,39048667.2,COP
907,2025-12-23 05:00:00,COMPRA EN  LUIS ABEL,-32800.0,39015867.2,COP
908,2025-12-23 05:00:00,COMPRA EN  SEVEN.SEVE,-39900.0,38975967.2,COP
909,2025-12-23 05:00:00,COMPRA EN  PATPRIMO 2,-589900.0,38386067.2,COP
910,2025-12-23 05:00:00,COMPRA EN  SUPERTIEND,-139330.0,38246737.2,COP
911,2025-12-23 05:00:00,COMPRA EN  LEVIS ACQU,-320800.0,37925937.2,COP
912,2025-12-23 05:00:00,COMPRA EN  SURTIPLAZA,-232750.0,37693187.2,COP
913,2025-12-23 05:00:00,COMPRA EN  ADRISSA IB,-204800.0,37488387.2,COP
914,2025-12-23 05:00:00,COMPRA EN  268 FACOL,-64800.0,37423587.2,COP
915,2025-12-24 05:00:00,COMPRA EN  SUPERMERCA,-31500.0,37392087.2,COP
916,2025-12-24 05:00:00,ABONO INTERESES AHORROS,51.26,37392138.46,COP
917,2025-12-24 05:00:00,COMPRA EN  SUPERMERCA,-36040.0,37356098.46,COP
918,2025-12-24 05:00:00,COMPRA EN  SUPERMERCA,-160300.0,37195798.46,COP
919,2025-12-24 05:00:00,COMPRA EN  HOMECENTER,-528800.0,36666998.46,COP
920,2025-12-24 05:00:00,COMPRA EN  JUMBO EL V,-30280.0,36636718.46,COP
921,2025-12-26 05:00:00,COMPRA EN  SUPERMERCA,-37950.0,36598768.46,COP
922,2025-12-26 05:00:00,COMPRA EN  JUMBO EL V,-83268.0,36515500.46,COP
923,2025-12-26 05:00:00,PAGO PSE CARDPAY PSP COLOMBIA,-200000.0,36315500.46,COP
924,2025-12-26 05:00:00,ABONO INTERESES AHORROS,100.36,36315600.82,COP
925,2025-12-27 05:00:00,COMPRA EN  JV IBAGUE,-37500.0,36278100.82,COP
926,2025-12-27 05:00:00,COMPRA EN  SUPERTIEND,-197358.0,36080742.82,COP
927,2025-12-27 05:00:00,ABONO INTERESES AHORROS,49.74,36080792.56,COP
928,2025-12-28 05:00:00,COMPRA EN  JUMBO EL V,-165880.0,35914912.56,COP
929,2025-12-28 05:00:00,ABONO INTERESES AHORROS,49.42,35914961.980000004,COP
930,2025-12-29 05:00:00,RETIRO CAJERO,-500000.0,35414961.980000004,COP
931,2025-12-29 05:00:00,COMPRA EN  JUMBO EL V,-26970.0,35387991.980000004,COP
932,2025-12-29 05:00:00,COMPRA EN  RAGGED MUL,-169900.0,35218091.980000004,COP
933,2025-12-29 05:00:00,ABONO INTERESES AHORROS,49.19,35218141.17,COP
934,2025-12-30 05:00:00,TRANSFERENCIAS A NEQUI,-5300.0,35212841.17,COP
935,2025-12-30 05:00:00,PAGO APP CELSIA COLOMBIA TOLI,-99114.0,35113727.17,COP
936,2025-12-30 05:00:00,ABONO INTERESES AHORROS,48.24,35113775.410000004,COP
937,2025-12-30 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-372300.0,34741475.410000004,COP
938,2025-12-30 05:00:00,COMPRA EN  METRO IBAG,-124990.0,34616485.410000004,COP
939,2025-12-30 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-14700.0,34601785.410000004,COP
940,2025-12-30 05:00:00,COMPRA EN  SUPERMERCA,-245640.0,34356145.410000004,COP
941,2025-12-30 05:00:00,PAGO APP IBAL SA ESP OFICIAL,-42600.0,34313545.410000004,COP
942,2025-12-30 05:00:00,PAGO APP ALCANOS DE COLOMBIA,-52730.0,34260815.410000004,COP
943,2025-12-31 05:00:00,ABONO INTERESES AHORROS,46.88,34260862.29,COP
944,2025-12-31 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,34228862.29,COP
945,2025-12-31 05:00:00,ABONO INTERESES AHORROS,46.93,34228909.22,COP
